LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,LTINT,TOT,PC_PA,M,2013-11,2.265,
FRA,LTINT,TOT,PC_PA,M,2013-12,2.3308,
FRA,LTINT,TOT,PC_PA,M,2014-01,2.3841,
FRA,LTINT,TOT,PC_PA,M,2014-02,2.2527,
FRA,LTINT,TOT,PC_PA,M,2014-03,2.1519,
FRA,LTINT,TOT,PC_PA,M,2014-04,2.0257,
FRA,LTINT,TOT,PC_PA,M,2014-05,1.8384,
FRA,LTINT,TOT,PC_PA,M,2014-06,1.7119,
FRA,LTINT,TOT,PC_PA,M,2014-07,1.559,
FRA,LTINT,TOT,PC_PA,M,2014-08,1.4064,
FRA,LTINT,TOT,PC_PA,M,2014-09,1.3508,
FRA,LTINT,TOT,PC_PA,M,2014-10,1.2598,
FRA,LTINT,TOT,PC_PA,M,2014-11,1.1358,
FRA,LTINT,TOT,PC_PA,M,2014-12,0.9208,
FRA,LTINT,TOT,PC_PA,M,2015-01,0.6741,
FRA,LTINT,TOT,PC_PA,M,2015-02,0.5968,
FRA,LTINT,TOT,PC_PA,M,2015-03,0.5093,
FRA,LTINT,TOT,PC_PA,M,2015-04,0.435,
FRA,LTINT,TOT,PC_PA,M,2015-05,0.8888,
FRA,LTINT,TOT,PC_PA,M,2015-06,1.1955,
FRA,LTINT,TOT,PC_PA,M,2015-07,1.1136,
FRA,LTINT,TOT,PC_PA,M,2015-08,1.0051,
FRA,LTINT,TOT,PC_PA,M,2015-09,1.0046,
FRA,LTINT,TOT,PC_PA,M,2015-10,0.8652,
FRA,LTINT,TOT,PC_PA,M,2015-11,0.8831,
FRA,LTINT,TOT,PC_PA,M,2015-12,0.9312,
FRA,LTINT,TOT,PC_PA,M,2016-01,0.8428,
FRA,LTINT,TOT,PC_PA,M,2016-02,0.5923,
FRA,LTINT,TOT,PC_PA,M,2016-03,0.5093,
FRA,LTINT,TOT,PC_PA,M,2016-04,0.5142,
FRA,LTINT,TOT,PC_PA,M,2016-05,0.5095,
FRA,LTINT,TOT,PC_PA,M,2016-06,0.39,
FRA,LTINT,TOT,PC_PA,M,2016-07,0.1714,
FRA,LTINT,TOT,PC_PA,M,2016-08,0.1534,
FRA,LTINT,TOT,PC_PA,M,2016-09,0.1837,
FRA,LTINT,TOT,PC_PA,M,2016-10,0.3309,
FRA,LTINT,TOT,PC_PA,M,2016-11,0.6673,
FRA,LTINT,TOT,PC_PA,M,2016-12,0.7498,
FRA,LTINT,TOT,PC_PA,M,2017-01,0.8631,
FRA,LTINT,TOT,PC_PA,M,2017-02,1.0307,
FRA,LTINT,TOT,PC_PA,M,2017-03,1.0216,
FRA,LTINT,TOT,PC_PA,M,2017-04,0.8836,
FRA,LTINT,TOT,PC_PA,M,2017-05,0.8057,
FRA,LTINT,TOT,PC_PA,M,2017-06,0.6641,
FRA,LTINT,TOT,PC_PA,M,2017-07,0.8359,
FRA,LTINT,TOT,PC_PA,M,2017-08,0.7107,
FRA,LTINT,TOT,PC_PA,M,2017-09,0.699,
FRA,LTINT,TOT,PC_PA,M,2017-10,0.812,
FRA,LTINT,TOT,PC_PA,M,2017-11,0.7171,
FRA,LTINT,TOT,PC_PA,M,2017-12,0.6748,
FRA,LTINT,TOT,PC_PA,M,2018-01,0.859,
FRA,LTINT,TOT,PC_PA,M,2018-02,0.9818,
FRA,LTINT,TOT,PC_PA,M,2018-03,0.8352,
FRA,LTINT,TOT,PC_PA,M,2018-04,0.7784,
FRA,LTINT,TOT,PC_PA,M,2018-05,0.781,
FRA,LTINT,TOT,PC_PA,M,2018-06,0.754,
FRA,LTINT,TOT,PC_PA,M,2018-07,0.6653,
FRA,LTINT,TOT,PC_PA,M,2018-08,0.7045,
FRA,LTINT,TOT,PC_PA,M,2018-09,0.7658,
FRA,LTINT,TOT,PC_PA,M,2018-10,0.8229,
FRA,LTINT,TOT,PC_PA,M,2018-11,0.763,
FRA,LTINT,TOT,PC_PA,M,2018-12,0.6984,
FRA,LTINT,TOT,PC_PA,M,2019-01,0.6456,
FRA,LTINT,TOT,PC_PA,M,2019-02,0.5498,
FRA,LTINT,TOT,PC_PA,M,2019-03,0.437,
FRA,LTINT,TOT,PC_PA,M,2019-04,0.3718,
FRA,LTINT,TOT,PC_PA,M,2019-05,0.3045,
FRA,LTINT,TOT,PC_PA,M,2019-06,0.0791,
FRA,LTINT,TOT,PC_PA,M,2019-07,-0.069,
FRA,LTINT,TOT,PC_PA,M,2019-08,-0.3391,
FRA,LTINT,TOT,PC_PA,M,2019-09,-0.2757,
FRA,LTINT,TOT,PC_PA,M,2019-10,-0.1574,
FRA,LTINT,TOT,PC_PA,M,2019-11,-0.0204,
FRA,LTINT,TOT,PC_PA,M,2019-12,0.0362,
FRA,LTINT,TOT,PC_PA,M,2020-01,-0.007,
FRA,LTINT,TOT,PC_PA,M,2020-02,-0.1772,
FRA,LTINT,TOT,PC_PA,M,2020-03,-0.0584,
FRA,LTINT,TOT,PC_PA,M,2020-04,0.0578,
FRA,LTINT,TOT,PC_PA,M,2020-05,-0.0301,
FRA,LTINT,TOT,PC_PA,M,2020-06,-0.044,
FRA,LTINT,TOT,PC_PA,M,2020-07,-0.1478,
FRA,LTINT,TOT,PC_PA,M,2020-08,-0.1713,
FRA,LTINT,TOT,PC_PA,M,2020-09,-0.2072,
FRA,LTINT,TOT,PC_PA,M,2020-10,-0.2966,
FRA,LTINT,TOT,PC_PA,M,2020-11,-0.3262,
FRA,LTINT,TOT,PC_PA,M,2020-12,-0.3352,
FRA,LTINT,TOT,PC_PA,M,2021-01,-0.3052,
FRA,LTINT,TOT,PC_PA,M,2021-02,-0.1504,
FRA,LTINT,TOT,PC_PA,M,2021-03,-0.0701,
FRA,LTINT,TOT,PC_PA,M,2021-04,-0.0056,
FRA,LTINT,TOT,PC_PA,M,2021-05,0.2068,
FRA,LTINT,TOT,PC_PA,M,2021-06,0.153,
FRA,LTINT,TOT,PC_PA,M,2021-07,-0.0058,
FRA,LTINT,TOT,PC_PA,M,2021-08,-0.1143,
FRA,LTINT,TOT,PC_PA,M,2021-09,0.04,
FRA,LTINT,TOT,PC_PA,M,2021-10,0.2,
FRA,LTINT,TOT,PC_PA,M,2021-11,0.09,
FRA,LTINT,TOT,PC_PA,M,2021-12,0.05,
FRA,LTINT,TOT,PC_PA,M,2022-01,0.31,
FRA,LTINT,TOT,PC_PA,M,2022-02,0.68,
FRA,LTINT,TOT,PC_PA,M,2022-03,0.78,
FRA,LTINT,TOT,PC_PA,M,2022-04,1.28,
FRA,LTINT,TOT,PC_PA,M,2022-05,1.52,
FRA,LTINT,TOT,PC_PA,M,2022-06,2.06,
FRA,LTINT,TOT,PC_PA,M,2022-07,1.71,
FRA,LTINT,TOT,PC_PA,M,2022-08,1.69,
FRA,LTINT,TOT,PC_PA,M,2022-09,2.41,
CHL,LTINT,TOT,PC_PA,M,2007-01,5.34,
CHL,LTINT,TOT,PC_PA,M,2007-03,5.58,
CHL,LTINT,TOT,PC_PA,M,2007-04,5.66,
CHL,LTINT,TOT,PC_PA,M,2007-05,6.34,
CHL,LTINT,TOT,PC_PA,M,2007-06,6.48,
CHL,LTINT,TOT,PC_PA,M,2007-07,6.48,
CHL,LTINT,TOT,PC_PA,M,2007-08,6.2,
CHL,LTINT,TOT,PC_PA,M,2007-09,6.3,
CHL,LTINT,TOT,PC_PA,M,2007-10,6.48,
CHL,LTINT,TOT,PC_PA,M,2007-11,6.24,
CHL,LTINT,TOT,PC_PA,M,2007-12,6.49,
CHL,LTINT,TOT,PC_PA,M,2008-04,6.540601,
CHL,LTINT,TOT,PC_PA,M,2008-05,7.017645,
CHL,LTINT,TOT,PC_PA,M,2008-06,7.567279,
CHL,LTINT,TOT,PC_PA,M,2008-07,7.804599,
CHL,LTINT,TOT,PC_PA,M,2008-08,7.88893,
CHL,LTINT,TOT,PC_PA,M,2008-09,7.653715,
CHL,LTINT,TOT,PC_PA,M,2008-10,6.822436,
CHL,LTINT,TOT,PC_PA,M,2008-11,6.532445,
CHL,LTINT,TOT,PC_PA,M,2008-12,6.083062,
CHL,LTINT,TOT,PC_PA,M,2009-01,5.571222,
CHL,LTINT,TOT,PC_PA,M,2009-02,4.844532,
CHL,LTINT,TOT,PC_PA,M,2009-03,4.886536,
CHL,LTINT,TOT,PC_PA,M,2009-04,5.440839,
CHL,LTINT,TOT,PC_PA,M,2009-05,5.687312,
CHL,LTINT,TOT,PC_PA,M,2009-06,5.890076,
CHL,LTINT,TOT,PC_PA,M,2009-07,5.745703,
CHL,LTINT,TOT,PC_PA,M,2009-08,5.608758,
CHL,LTINT,TOT,PC_PA,M,2009-09,5.852798,
CHL,LTINT,TOT,PC_PA,M,2009-10,5.980509,
CHL,LTINT,TOT,PC_PA,M,2009-11,6.164409,
CHL,LTINT,TOT,PC_PA,M,2009-12,6.31085,
CHL,LTINT,TOT,PC_PA,M,2010-01,6.389003,
CHL,LTINT,TOT,PC_PA,M,2010-02,6.395744,
CHL,LTINT,TOT,PC_PA,M,2010-03,6.46719,
CHL,LTINT,TOT,PC_PA,M,2010-04,6.472571,
CHL,LTINT,TOT,PC_PA,M,2010-05,6.364314,
CHL,LTINT,TOT,PC_PA,M,2010-06,6.365788,
CHL,LTINT,TOT,PC_PA,M,2010-07,6.257122,
CHL,LTINT,TOT,PC_PA,M,2010-08,5.975469,
CHL,LTINT,TOT,PC_PA,M,2010-09,5.963199,
CHL,LTINT,TOT,PC_PA,M,2010-10,6.102022,
CHL,LTINT,TOT,PC_PA,M,2010-11,6.168201,
CHL,LTINT,TOT,PC_PA,M,2010-12,6.113865,
CHL,LTINT,TOT,PC_PA,M,2011-01,6.561131,
CHL,LTINT,TOT,PC_PA,M,2011-02,6.872066,
CHL,LTINT,TOT,PC_PA,M,2011-03,6.580013,
CHL,LTINT,TOT,PC_PA,M,2011-04,6.416609,
CHL,LTINT,TOT,PC_PA,M,2011-05,6.28491,
CHL,LTINT,TOT,PC_PA,M,2011-06,6.270205,
CHL,LTINT,TOT,PC_PA,M,2011-07,6.179456,
CHL,LTINT,TOT,PC_PA,M,2011-08,5.565037,
CHL,LTINT,TOT,PC_PA,M,2011-09,5.052257,
CHL,LTINT,TOT,PC_PA,M,2011-10,5.100889,
CHL,LTINT,TOT,PC_PA,M,2011-11,5.46221,
CHL,LTINT,TOT,PC_PA,M,2011-12,5.290954,
CHL,LTINT,TOT,PC_PA,M,2012-01,5.072552,
CHL,LTINT,TOT,PC_PA,M,2012-02,5.294448,
CHL,LTINT,TOT,PC_PA,M,2012-03,5.786806,
CHL,LTINT,TOT,PC_PA,M,2012-04,5.822207,
CHL,LTINT,TOT,PC_PA,M,2012-05,5.50968,
CHL,LTINT,TOT,PC_PA,M,2012-06,5.353374,
CHL,LTINT,TOT,PC_PA,M,2012-07,5.207931,
CHL,LTINT,TOT,PC_PA,M,2012-08,5.316412,
CHL,LTINT,TOT,PC_PA,M,2012-09,5.352487,
CHL,LTINT,TOT,PC_PA,M,2012-10,5.406122,
CHL,LTINT,TOT,PC_PA,M,2012-11,5.476211,
CHL,LTINT,TOT,PC_PA,M,2012-12,5.508618,
CHL,LTINT,TOT,PC_PA,M,2013-01,5.617204,
CHL,LTINT,TOT,PC_PA,M,2013-02,5.66988,
CHL,LTINT,TOT,PC_PA,M,2013-03,5.600318,
CHL,LTINT,TOT,PC_PA,M,2013-04,5.281054,
CHL,LTINT,TOT,PC_PA,M,2013-05,5.166661,
CHL,LTINT,TOT,PC_PA,M,2013-06,5.275863,
CHL,LTINT,TOT,PC_PA,M,2013-07,5.294773,
CHL,LTINT,TOT,PC_PA,M,2013-08,5.269819,
CHL,LTINT,TOT,PC_PA,M,2013-09,5.266206,
CHL,LTINT,TOT,PC_PA,M,2013-10,5.159538,
CHL,LTINT,TOT,PC_PA,M,2013-11,4.964596,
CHL,LTINT,TOT,PC_PA,M,2013-12,5.138932,
CHL,LTINT,TOT,PC_PA,M,2014-01,5.056942,
CHL,LTINT,TOT,PC_PA,M,2014-02,5,
CHL,LTINT,TOT,PC_PA,M,2014-03,5.018712,
CHL,LTINT,TOT,PC_PA,M,2014-04,4.91436,
CHL,LTINT,TOT,PC_PA,M,2014-05,4.959644,
CHL,LTINT,TOT,PC_PA,M,2014-06,4.856439,
CHL,LTINT,TOT,PC_PA,M,2014-07,4.662457,
CHL,LTINT,TOT,PC_PA,M,2014-08,4.342398,
CHL,LTINT,TOT,PC_PA,M,2014-09,4.590267,
CHL,LTINT,TOT,PC_PA,M,2014-10,4.633357,
CHL,LTINT,TOT,PC_PA,M,2014-11,4.441609,
CHL,LTINT,TOT,PC_PA,M,2014-12,4.363199,
CHL,LTINT,TOT,PC_PA,M,2015-01,4.184115,
CHL,LTINT,TOT,PC_PA,M,2015-02,4.203212,
CHL,LTINT,TOT,PC_PA,M,2015-03,4.342277,
CHL,LTINT,TOT,PC_PA,M,2015-04,4.492531,
CHL,LTINT,TOT,PC_PA,M,2015-05,4.556165,
CHL,LTINT,TOT,PC_PA,M,2015-06,4.653217,
CHL,LTINT,TOT,PC_PA,M,2015-07,4.550944,
CHL,LTINT,TOT,PC_PA,M,2015-08,4.514416,
CHL,LTINT,TOT,PC_PA,M,2015-09,4.607369,
CHL,LTINT,TOT,PC_PA,M,2015-10,4.466189,
CHL,LTINT,TOT,PC_PA,M,2015-11,4.566,
CHL,LTINT,TOT,PC_PA,M,2015-12,4.626224,
CHL,LTINT,TOT,PC_PA,M,2016-01,4.563584,
CHL,LTINT,TOT,PC_PA,M,2016-02,4.446364,
CHL,LTINT,TOT,PC_PA,M,2016-03,4.439795,
CHL,LTINT,TOT,PC_PA,M,2016-04,4.392569,
CHL,LTINT,TOT,PC_PA,M,2016-05,4.501842,
CHL,LTINT,TOT,PC_PA,M,2016-06,4.545489,
CHL,LTINT,TOT,PC_PA,M,2016-07,4.406804,
CHL,LTINT,TOT,PC_PA,M,2016-08,4.289105,
CHL,LTINT,TOT,PC_PA,M,2016-09,4.223877,
CHL,LTINT,TOT,PC_PA,M,2016-10,4.203056,
CHL,LTINT,TOT,PC_PA,M,2016-11,4.476973,
CHL,LTINT,TOT,PC_PA,M,2016-12,4.373863,
CHL,LTINT,TOT,PC_PA,M,2017-01,4.167268,
CHL,LTINT,TOT,PC_PA,M,2017-02,4.152218,
CHL,LTINT,TOT,PC_PA,M,2017-03,4.201198,
CHL,LTINT,TOT,PC_PA,M,2017-04,3.90074,
CHL,LTINT,TOT,PC_PA,M,2017-05,4.026836,
CHL,LTINT,TOT,PC_PA,M,2017-06,4.010154,
CHL,LTINT,TOT,PC_PA,M,2017-07,4.221017,
CHL,LTINT,TOT,PC_PA,M,2017-08,4.328379,
CHL,LTINT,TOT,PC_PA,M,2017-09,4.317871,
CHL,LTINT,TOT,PC_PA,M,2017-10,4.488557,
CHL,LTINT,TOT,PC_PA,M,2017-11,4.508404,
CHL,LTINT,TOT,PC_PA,M,2017-12,4.616859,
CHL,LTINT,TOT,PC_PA,M,2018-01,4.523826,
CHL,LTINT,TOT,PC_PA,M,2018-02,4.546484,
CHL,LTINT,TOT,PC_PA,M,2018-03,4.493291,
CHL,LTINT,TOT,PC_PA,M,2018-04,4.417883,
CHL,LTINT,TOT,PC_PA,M,2018-05,4.502295,
CHL,LTINT,TOT,PC_PA,M,2018-06,4.576517,
CHL,LTINT,TOT,PC_PA,M,2018-07,4.564861,
CHL,LTINT,TOT,PC_PA,M,2018-08,4.477966,
CHL,LTINT,TOT,PC_PA,M,2018-09,4.500978,
CHL,LTINT,TOT,PC_PA,M,2018-10,4.568727,
CHL,LTINT,TOT,PC_PA,M,2018-11,4.461596,
CHL,LTINT,TOT,PC_PA,M,2018-12,4.339862,
CHL,LTINT,TOT,PC_PA,M,2019-01,4.490649,
CHL,LTINT,TOT,PC_PA,M,2019-02,4.391262,
CHL,LTINT,TOT,PC_PA,M,2019-03,4.257079,
CHL,LTINT,TOT,PC_PA,M,2019-04,4.117896,
CHL,LTINT,TOT,PC_PA,M,2019-05,4.043687,
CHL,LTINT,TOT,PC_PA,M,2019-06,3.481093,
CHL,LTINT,TOT,PC_PA,M,2019-07,3.157262,
CHL,LTINT,TOT,PC_PA,M,2019-08,2.704126,
CHL,LTINT,TOT,PC_PA,M,2019-09,2.710508,
CHL,LTINT,TOT,PC_PA,M,2019-10,2.943769,
CHL,LTINT,TOT,PC_PA,M,2019-11,3.337316,
CHL,LTINT,TOT,PC_PA,M,2019-12,3.299993,
CHL,LTINT,TOT,PC_PA,M,2020-01,3.301501,
CHL,LTINT,TOT,PC_PA,M,2020-02,3.488111,
CHL,LTINT,TOT,PC_PA,M,2020-03,3.410495,
CHL,LTINT,TOT,PC_PA,M,2020-04,3.048472,
CHL,LTINT,TOT,PC_PA,M,2020-05,2.397114,
CHL,LTINT,TOT,PC_PA,M,2020-06,2.428933,
CHL,LTINT,TOT,PC_PA,M,2020-07,2.504537,
CHL,LTINT,TOT,PC_PA,M,2020-08,2.432622,
CHL,LTINT,TOT,PC_PA,M,2020-09,2.588419,
CHL,LTINT,TOT,PC_PA,M,2020-10,2.606371,
CHL,LTINT,TOT,PC_PA,M,2020-11,2.628114,
CHL,LTINT,TOT,PC_PA,M,2020-12,2.748069,
CHL,LTINT,TOT,PC_PA,M,2021-01,2.644623,
CHL,LTINT,TOT,PC_PA,M,2021-02,2.716856,
CHL,LTINT,TOT,PC_PA,M,2021-03,3.1756,
CHL,LTINT,TOT,PC_PA,M,2021-04,3.554217,
CHL,LTINT,TOT,PC_PA,M,2021-05,3.711216,
CHL,LTINT,TOT,PC_PA,M,2021-06,4.263269,
CHL,LTINT,TOT,PC_PA,M,2021-07,4.48758,
CHL,LTINT,TOT,PC_PA,M,2021-08,4.70484,
CHL,LTINT,TOT,PC_PA,M,2021-09,5.225313,
CHL,LTINT,TOT,PC_PA,M,2021-10,6.335927,
CHL,LTINT,TOT,PC_PA,M,2021-11,5.826743,
CHL,LTINT,TOT,PC_PA,M,2021-12,5.692897,
CHL,LTINT,TOT,PC_PA,M,2022-01,5.886167,
CHL,LTINT,TOT,PC_PA,M,2022-02,5.818815,
CHL,LTINT,TOT,PC_PA,M,2022-03,6.103209,
CHL,LTINT,TOT,PC_PA,M,2022-04,6.531166,
CHL,LTINT,TOT,PC_PA,M,2022-05,6.617833,
CHL,LTINT,TOT,PC_PA,M,2022-06,6.442466,
CHL,LTINT,TOT,PC_PA,M,2022-07,6.605394,
CHL,LTINT,TOT,PC_PA,M,2022-08,6.717589,
CHL,LTINT,TOT,PC_PA,M,2022-09,6.634455,
MEX,LTINT,TOT,PC_PA,M,2007-01,7.43,
MEX,LTINT,TOT,PC_PA,M,2007-02,7.96,
MEX,LTINT,TOT,PC_PA,M,2007-03,7.82,
MEX,LTINT,TOT,PC_PA,M,2007-04,7.62,
MEX,LTINT,TOT,PC_PA,M,2007-05,7.7,
MEX,LTINT,TOT,PC_PA,M,2007-06,7.56,
MEX,LTINT,TOT,PC_PA,M,2007-07,7.62,
MEX,LTINT,TOT,PC_PA,M,2007-08,7.9,
MEX,LTINT,TOT,PC_PA,M,2007-09,7.88,
MEX,LTINT,TOT,PC_PA,M,2007-11,7.93,
MEX,LTINT,TOT,PC_PA,M,2007-12,8.09,
MEX,LTINT,TOT,PC_PA,M,2008-01,7.65,
MEX,LTINT,TOT,PC_PA,M,2008-03,7.53,
MEX,LTINT,TOT,PC_PA,M,2008-04,7.72,
MEX,LTINT,TOT,PC_PA,M,2008-06,8.25,
MEX,LTINT,TOT,PC_PA,M,2008-07,9.26,
MEX,LTINT,TOT,PC_PA,M,2008-08,8.55,
MEX,LTINT,TOT,PC_PA,M,2008-10,8.5,
MEX,LTINT,TOT,PC_PA,M,2008-11,9.82,
MEX,LTINT,TOT,PC_PA,M,2008-12,7.99,
MEX,LTINT,TOT,PC_PA,M,2009-02,8.24,
MEX,LTINT,TOT,PC_PA,M,2009-03,7.75,
MEX,LTINT,TOT,PC_PA,M,2009-05,7.55,
MEX,LTINT,TOT,PC_PA,M,2009-06,8.22,
MEX,LTINT,TOT,PC_PA,M,2009-07,8.09,
MEX,LTINT,TOT,PC_PA,M,2009-09,8,
MEX,LTINT,TOT,PC_PA,M,2009-10,8.05,
MEX,LTINT,TOT,PC_PA,M,2009-12,7.81,
MEX,LTINT,TOT,PC_PA,M,2010-02,7.66,
MEX,LTINT,TOT,PC_PA,M,2010-04,7.54,
MEX,LTINT,TOT,PC_PA,M,2010-05,7.49,
MEX,LTINT,TOT,PC_PA,M,2010-07,6.88,
MEX,LTINT,TOT,PC_PA,M,2010-08,6.49,
MEX,LTINT,TOT,PC_PA,M,2010-09,6.25,
MEX,LTINT,TOT,PC_PA,M,2010-11,6.13,
MEX,LTINT,TOT,PC_PA,M,2010-12,7.16,
MEX,LTINT,TOT,PC_PA,M,2011-04,7.28,
MEX,LTINT,TOT,PC_PA,M,2011-06,6.92,
MEX,LTINT,TOT,PC_PA,M,2011-07,6.9,
MEX,LTINT,TOT,PC_PA,M,2011-08,5.78,
MEX,LTINT,TOT,PC_PA,M,2011-10,6.85,
MEX,LTINT,TOT,PC_PA,M,2011-11,6.38,
MEX,LTINT,TOT,PC_PA,M,2011-12,6.46,
MEX,LTINT,TOT,PC_PA,M,2012-05,6.22,
MEX,LTINT,TOT,PC_PA,M,2012-06,5.94,
MEX,LTINT,TOT,PC_PA,M,2012-07,5.12,
MEX,LTINT,TOT,PC_PA,M,2012-09,5.44,
MEX,LTINT,TOT,PC_PA,M,2012-10,5.35,
MEX,LTINT,TOT,PC_PA,M,2012-11,5.52,
MEX,LTINT,TOT,PC_PA,M,2013-01,5.47,
MEX,LTINT,TOT,PC_PA,M,2013-02,5.03,
MEX,LTINT,TOT,PC_PA,M,2013-04,5,
MEX,LTINT,TOT,PC_PA,M,2013-05,4.64,
MEX,LTINT,TOT,PC_PA,M,2013-06,6.2,
MEX,LTINT,TOT,PC_PA,M,2013-08,5.93,
MEX,LTINT,TOT,PC_PA,M,2013-09,6.13,
MEX,LTINT,TOT,PC_PA,M,2013-10,5.97,
MEX,LTINT,TOT,PC_PA,M,2013-12,6.33,
MEX,LTINT,TOT,PC_PA,M,2014-01,6.46,
MEX,LTINT,TOT,PC_PA,M,2014-03,6.32,
MEX,LTINT,TOT,PC_PA,M,2014-04,6.15,
MEX,LTINT,TOT,PC_PA,M,2014-05,5.87,
MEX,LTINT,TOT,PC_PA,M,2014-07,5.69,
MEX,LTINT,TOT,PC_PA,M,2014-08,5.65,
MEX,LTINT,TOT,PC_PA,M,2014-10,6.08,
MEX,LTINT,TOT,PC_PA,M,2014-11,5.98,
MEX,LTINT,TOT,PC_PA,M,2014-12,5.9,
MEX,LTINT,TOT,PC_PA,M,2015-02,5.31,
MEX,LTINT,TOT,PC_PA,M,2015-03,6.04,
MEX,LTINT,TOT,PC_PA,M,2015-04,5.83,
MEX,LTINT,TOT,PC_PA,M,2015-06,6.25,
MEX,LTINT,TOT,PC_PA,M,2015-07,6.07,
MEX,LTINT,TOT,PC_PA,M,2015-09,6.07,
MEX,LTINT,TOT,PC_PA,M,2015-11,6.18,
MEX,LTINT,TOT,PC_PA,M,2016-01,6.23,
MEX,LTINT,TOT,PC_PA,M,2016-02,6.07,
MEX,LTINT,TOT,PC_PA,M,2016-03,6.03,
MEX,LTINT,TOT,PC_PA,M,2016-05,5.91,
MEX,LTINT,TOT,PC_PA,M,2016-06,6.08,
MEX,LTINT,TOT,PC_PA,M,2016-08,6.01,
MEX,LTINT,TOT,PC_PA,M,2016-09,5.99,
MEX,LTINT,TOT,PC_PA,M,2016-10,6.09,
MEX,LTINT,TOT,PC_PA,M,2016-12,7.25,
MEX,LTINT,TOT,PC_PA,M,2017-01,7.6,
MEX,LTINT,TOT,PC_PA,M,2017-03,7.4,
MEX,LTINT,TOT,PC_PA,M,2017-04,7.24,
MEX,LTINT,TOT,PC_PA,M,2017-05,7.32,
MEX,LTINT,TOT,PC_PA,M,2017-07,6.88,
MEX,LTINT,TOT,PC_PA,M,2017-08,6.89,
MEX,LTINT,TOT,PC_PA,M,2017-09,6.79,
MEX,LTINT,TOT,PC_PA,M,2017-11,7.19,
MEX,LTINT,TOT,PC_PA,M,2017-12,7.53,
MEX,LTINT,TOT,PC_PA,M,2018-02,7.64,
MEX,LTINT,TOT,PC_PA,M,2018-03,7.52,
MEX,LTINT,TOT,PC_PA,M,2018-04,7.54,
MEX,LTINT,TOT,PC_PA,M,2018-06,7.88,
MEX,LTINT,TOT,PC_PA,M,2018-07,7.75,
MEX,LTINT,TOT,PC_PA,M,2018-08,7.83,
MEX,LTINT,TOT,PC_PA,M,2018-10,8.17,
MEX,LTINT,TOT,PC_PA,M,2018-11,9.11,
MEX,LTINT,TOT,PC_PA,M,2019-01,8.71,
MEX,LTINT,TOT,PC_PA,M,2019-02,8.49,
MEX,LTINT,TOT,PC_PA,M,2019-03,8.01,
MEX,LTINT,TOT,PC_PA,M,2019-05,8.24,
MEX,LTINT,TOT,PC_PA,M,2019-06,7.68,
MEX,LTINT,TOT,PC_PA,M,2019-08,7.53,
MEX,LTINT,TOT,PC_PA,M,2019-09,7.08,
MEX,LTINT,TOT,PC_PA,M,2019-10,6.87,
MEX,LTINT,TOT,PC_PA,M,2019-12,7.14,
MEX,LTINT,TOT,PC_PA,M,2020-01,6.85,
MEX,LTINT,TOT,PC_PA,M,2020-02,6.47,
MEX,LTINT,TOT,PC_PA,M,2020-04,7.37,
MEX,LTINT,TOT,PC_PA,M,2020-05,6.06,
MEX,LTINT,TOT,PC_PA,M,2020-07,5.81,
MEX,LTINT,TOT,PC_PA,M,2020-08,5.77,
MEX,LTINT,TOT,PC_PA,M,2020-09,5.68,
MEX,LTINT,TOT,PC_PA,M,2020-11,6.07,
MEX,LTINT,TOT,PC_PA,M,2020-12,5.67,
MEX,LTINT,TOT,PC_PA,M,2021-01,5.61,
MEX,LTINT,TOT,PC_PA,M,2021-03,6.25,
MEX,LTINT,TOT,PC_PA,M,2021-04,6.68,
MEX,LTINT,TOT,PC_PA,M,2021-06,6.54,
MEX,LTINT,TOT,PC_PA,M,2021-07,6.9,
MEX,LTINT,TOT,PC_PA,M,2021-08,6.98,
MEX,LTINT,TOT,PC_PA,M,2021-10,7.61,
MEX,LTINT,TOT,PC_PA,M,2021-11,7.54,
MEX,LTINT,TOT,PC_PA,M,2021-12,7.57,
MEX,LTINT,TOT,PC_PA,M,2022-02,7.68,
MEX,LTINT,TOT,PC_PA,M,2022-03,8.6,
MEX,LTINT,TOT,PC_PA,M,2022-04,8.86,
MEX,LTINT,TOT,PC_PA,M,2022-05,8.87,
MEX,LTINT,TOT,PC_PA,M,2022-06,9.22,
MEX,LTINT,TOT,PC_PA,M,2022-07,8.78,
MEX,LTINT,TOT,PC_PA,M,2022-09,9.1,
CZE,LTINT,TOT,PC_PA,M,2007-01,3.94,
CZE,LTINT,TOT,PC_PA,M,2007-02,3.89,
CZE,LTINT,TOT,PC_PA,M,2007-03,3.87,
CZE,LTINT,TOT,PC_PA,M,2007-04,4.01,
CZE,LTINT,TOT,PC_PA,M,2007-05,4.13,
CZE,LTINT,TOT,PC_PA,M,2007-06,4.47,
CZE,LTINT,TOT,PC_PA,M,2007-07,4.54,
CZE,LTINT,TOT,PC_PA,M,2007-08,4.45,
CZE,LTINT,TOT,PC_PA,M,2007-09,4.57,
CZE,LTINT,TOT,PC_PA,M,2007-10,4.53,
CZE,LTINT,TOT,PC_PA,M,2007-11,4.55,
CZE,LTINT,TOT,PC_PA,M,2007-12,4.68,
CZE,LTINT,TOT,PC_PA,M,2008-01,4.56,
CZE,LTINT,TOT,PC_PA,M,2008-02,4.53,
CZE,LTINT,TOT,PC_PA,M,2008-03,4.68,
